MAINTENANCE_ID,START_TIME,END_TIME,PART_TYPE,MAINTENANCE_LOCAL,MAINTENANCE_TYPE,SERVICE_NAME,OBSERVATION,PART_NUMBER,MACHINERY_ID,MACHINERY_HOURMETER,OPERATION,REPAIR_TIME,START_YEAR,START_MONTH,START_DATE_CONCAT,TIME_SINCE_LAST_REPAIR
81775,2020-12-14 16:00:00,2020-12-14 18:20:00,PNEUS E CAMARAS,,Corretiva,BICO CAMARA DE AR DIVERSOS,Camara furada,1.0,TAC 30,1428,Baldeio,2.0,2020,12,2020-12,152.0
81773,2020-12-19 09:20:00,2020-12-19 09:50:00,PARAFUSO,,Corretiva,PARAFUSOS DIVERSOS,Parafuso do banco quebrado,1.0,TAC 30,1503,Baldeio,0.0,2020,12,2020-12,75.0
81842,2021-01-14 14:00:00,2021-01-14 14:30:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Tempo de uso,2.0,TAC 30,1537,Baldeio,0.0,2021,1,2021-1,34.0
81842,2021-01-14 14:00:00,2021-01-14 14:30:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Tempo de uso,0.8,TAC 30,1537,Baldeio,0.0,2021,1,2021-1,0.0
82021,2021-02-04 16:00:00,2021-02-04 19:20:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Serviço geral na linha de alimentacao do motor disel.,1.0,TAC 30,1624,Baldeio,3.0,2021,2,2021-2,87.0
82697,2021-03-03 10:50:00,2021-03-17 12:00:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Tempo uso correia do alternador não consta no estoque,1.0,TAC 30,1743,Baldeio,337.0,2021,3,2021-3,119.0
82715,2021-03-16 17:30:00,2021-03-16 18:00:00,INDEFINIDO,,Corretiva,CONEXAO,Tempo uso,2.0,TAC 30,1814,Baldeio,0.0,2021,3,2021-3,71.0
82715,2021-03-16 17:30:00,2021-03-16 18:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1""",Tempo uso,1.0,TAC 30,1814,Baldeio,0.0,2021,3,2021-3,0.0
82718,2021-03-23 08:00:00,2021-03-23 09:15:00,INDEFINIDO,,Corretiva,CONEXAO,Falha operacional,2.0,TAC 30,1842,Baldeio,1.0,2021,3,2021-3,28.0
82718,2021-03-23 08:00:00,2021-03-23 09:15:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Falha operacional,1.0,TAC 30,1842,Baldeio,1.0,2021,3,2021-3,0.0
81735,2020-12-14 14:00:00,2020-12-14 18:00:00,PNEUS E CAMARAS,,Corretiva,CAMARA DE AR DIVERSOS,Galho pegou no bico e rasgou,1.0,TAC 30,14685,Baldeio,4.0,2020,12,2020-12,12843.0
79737,2020-03-03 15:40:00,2020-03-03 16:30:00,DIVERSOS,Capim Branco,Preventiva,MÃO DE OBRA EM GERAL,Trocar de posição das mangueira ,2.0,TAC 31,9,Baldeio,0.0,2020,3,2020-3,
79767,2020-03-11 08:40:00,2020-03-11 09:33:00,DIVERSOS,Capim Branco,Preventiva,MÃO DE OBRA EM GERAL,Parafuso estava frouxo das rodas ,2.0,TAC 31,42,Baldeio,0.0,2020,3,2020-3,33.0
82324,2020-11-06 08:00:00,2020-11-06 09:30:00,DIVERSOS,,Corretiva,MÃO DE OBRA EM GERAL,REAPERTO NOS PARAFUSO DO SUPORTE DO CAPU,1.0,TAC 31,603,Baldeio,1.0,2020,11,2020-11,561.0
82322,2020-11-23 08:00:00,2020-11-23 10:00:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,ESTOUROU A MANGUEIRA  DO GIRO DA GRUA TROCA DOS PARAFUSO DA PROTEÇÂO LATERAL DO TRATOR E REAPERTO NOS PARAFUSO DA RODA TRASEIRA.,1.0,TAC 31,669,Baldeio,2.0,2020,11,2020-11,66.0
82322,2020-11-23 08:00:00,2020-11-23 10:00:00,MANGUEIRA HIDRÁULICA,,Preventiva,"MANGUEIRA 1/2""",ESTOUROU A MANGUEIRA  DO GIRO DA GRUA TROCA DOS PARAFUSO DA PROTEÇÂO LATERAL DO TRATOR E REAPERTO NOS PARAFUSO DA RODA TRASEIRA.,0.25,TAC 31,669,Baldeio,2.0,2020,11,2020-11,0.0
82322,2020-11-23 08:00:00,2020-11-23 10:00:00,TERMINAL HIDRAULICO,,Preventiva,TERMINAL P/ MANGUEIRA DE 1/2'',ESTOUROU A MANGUEIRA  DO GIRO DA GRUA TROCA DOS PARAFUSO DA PROTEÇÂO LATERAL DO TRATOR E REAPERTO NOS PARAFUSO DA RODA TRASEIRA.,2.0,TAC 31,669,Baldeio,2.0,2020,11,2020-11,0.0
82322,2020-11-23 08:00:00,2020-11-23 10:00:00,PARAFUSO,,Preventiva,PARAFUSOS DIVERSOS,ESTOUROU A MANGUEIRA  DO GIRO DA GRUA TROCA DOS PARAFUSO DA PROTEÇÂO LATERAL DO TRATOR E REAPERTO NOS PARAFUSO DA RODA TRASEIRA.,2.0,TAC 31,669,Baldeio,2.0,2020,11,2020-11,0.0
82426,2020-12-04 14:00:00,2020-12-04 14:40:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',ESTOROU A MANGUEIRA DO ROTATOR ,2.0,TAC 31,695,Baldeio,0.0,2020,12,2020-12,26.0
82426,2020-12-04 14:00:00,2020-12-04 14:40:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",ESTOROU A MANGUEIRA DO ROTATOR ,1.0,TAC 31,695,Baldeio,0.0,2020,12,2020-12,0.0
82470,2021-01-14 13:30:00,2021-01-14 14:00:00,TERMINAL HIDRAULICO,,Preventiva,TERMINAL P/ MANGUEIRA DE 1/2'',Estourou as mangueira da sapata pegou uma ponta de galho no nipel e veio a estourar duas mangueira falha na operação.,4.0,TAC 31,815,Baldeio,0.0,2021,1,2021-1,120.0
82470,2021-01-14 13:30:00,2021-01-14 14:00:00,MANGUEIRA HIDRÁULICA,,Preventiva,"MANGUEIRA 1/2""",Estourou as mangueira da sapata pegou uma ponta de galho no nipel e veio a estourar duas mangueira falha na operação.,4.4,TAC 31,815,Baldeio,0.0,2021,1,2021-1,0.0
82443,2021-01-21 08:00:00,2021-01-21 12:00:00,FILTROS,,Preventiva,FILTRO DE COMBUSTIVEL,Troca de oleo vencida,2.0,TAC 31,851,Baldeio,4.0,2021,1,2021-1,36.0
82443,2021-01-21 08:00:00,2021-01-21 12:00:00,FILTROS,,Preventiva,FILTRO DO MOTOR,Troca de oleo vencida,1.0,TAC 31,851,Baldeio,4.0,2021,1,2021-1,0.0
82443,2021-01-21 08:00:00,2021-01-21 12:00:00,FILTROS,,Preventiva,FILTRO DE AR,Troca de oleo vencida,2.0,TAC 31,851,Baldeio,4.0,2021,1,2021-1,0.0
82474,2021-02-25 10:40:00,2021-02-25 11:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Estourou a mangueira do rotator pegou na ponta do fueiro,1.0,TAC 31,1045,Baldeio,0.0,2021,2,2021-2,194.0
82474,2021-02-25 10:40:00,2021-02-25 11:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Estourou a mangueira do rotator pegou na ponta do fueiro,2.0,TAC 31,1045,Baldeio,0.0,2021,2,2021-2,0.0
82452,2021-03-02 15:30:00,2021-03-02 15:50:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 3/4'',Vazamento na mangueira do rotator batida no terminal da mangueira batida no galho.,2.0,TAC 31,1075,Baldeio,0.0,2021,3,2021-3,30.0
82452,2021-03-02 15:30:00,2021-03-02 15:50:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Vazamento na mangueira do rotator batida no terminal da mangueira batida no galho.,1.0,TAC 31,1075,Baldeio,0.0,2021,3,2021-3,0.0
82471,2021-03-09 15:00:00,2021-03-09 15:20:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Estourou a mangueira do rotator batida no fueiro,2.0,TAC 31,1111,Baldeio,0.0,2021,3,2021-3,36.0
82471,2021-03-09 15:00:00,2021-03-09 15:20:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Estourou a mangueira do rotator batida no fueiro,1.0,TAC 31,1111,Baldeio,0.0,2021,3,2021-3,0.0
79739,2020-03-06 14:30:00,2020-03-06 15:30:00,DIVERSOS,Capim Branco,Preventiva,MÃO DE OBRA EM GERAL,Falta de aperto nas rodas ,2.0,TAC 32,18,Baldeio,1.0,2020,3,2020-3,
79755,2020-03-09 08:00:00,2020-03-09 08:30:00,TERMINAL HIDRAULICO,Capim Branco,Corretiva,ADAPTADOR 6/8/10,Quebrou o adaptador por dar muita pressão na mangueira no fazer o giro do braço ,1.0,TAC 32,19,Baldeio,0.0,2020,3,2020-3,1.0
79771,2020-03-13 11:30:00,2020-03-13 13:58:00,DIVERSOS,Capim Branco,Corretiva,MÃO DE OBRA EM GERAL,Pau pegou na barra da direção e entortou falha na operação ,2.0,TAC 32,42,Baldeio,2.0,2020,3,2020-3,23.0
81285,2020-08-31 16:40:00,2020-08-31 17:30:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Pegou num galho e estourou a mangueira do giro ,2.0,TAC 32,346,Baldeio,0.0,2020,8,2020-8,304.0
81285,2020-08-31 16:40:00,2020-08-31 17:30:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Pegou num galho e estourou a mangueira do giro ,1.0,TAC 32,346,Baldeio,0.0,2020,8,2020-8,0.0
81288,2020-09-03 09:10:00,2020-09-03 09:20:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Vazamento no terminal do cilindro do pistão de alívio do giro da grua ,1.0,TAC 32,357,Baldeio,0.0,2020,9,2020-9,11.0
81563,2020-09-21 08:40:00,2020-09-21 10:40:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,Reajuste no reparo da mangueira ,2.0,TAC 32,425,Baldeio,2.0,2020,9,2020-9,68.0
81543,2020-10-13 08:30:00,2020-10-13 09:10:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Estourou a mangueira da sapata na conexão e reaproveitou a mangueira trocou só o terminal. ,1.0,TAC 32,478,Baldeio,0.0,2020,10,2020-10,53.0
81768,2020-12-11 08:00:00,2020-12-11 08:30:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Batel na cepa da teca,1.0,TAC 32,580,Baldeio,0.0,2020,12,2020-12,102.0
81768,2020-12-11 08:00:00,2020-12-11 08:30:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Batel na cepa da teca,2.0,TAC 32,580,Baldeio,0.0,2020,12,2020-12,0.0
81925,2021-01-19 08:00:00,2021-01-19 14:00:00,FILTROS,,Preventiva,FILTRO DO MOTOR,Troca do de oleo do motor e filtro e oleo dos cubo dianteiro ,1.0,TAC 32,690,Baldeio,6.0,2021,1,2021-1,110.0
82700,2021-03-02 13:20:00,2021-03-02 16:00:00,MANUAL REPAIR,,Preventiva,SERVICE WITHOUT PARTS,Apertos e inpescao  e ajustes ma gueira,1.0,TAC 32,863,Baldeio,2.0,2021,3,2021-3,173.0
82719,2021-03-24 08:05:00,2021-03-24 09:20:00,INDEFINIDO,,Corretiva,CONEXAO,Tempo uso,2.0,TAC 32,972,Baldeio,1.0,2021,3,2021-3,109.0
82719,2021-03-24 08:05:00,2021-03-24 09:20:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Tempo uso,2.0,TAC 32,972,Baldeio,1.0,2021,3,2021-3,0.0
82722,2021-03-26 08:00:00,2021-03-26 08:40:00,PARAFUSO,,Preventiva,PARAFUSOS DIVERSOS,Tempo deuso,2.0,TAC 32,996,Baldeio,0.0,2021,3,2021-3,24.0
82732,2021-04-08 08:40:00,2021-04-08 10:30:00,INDEFINIDO,,Corretiva,CONEXAO,Tempo uso,2.0,TAC 32,1932,Baldeio,1.0,2021,4,2021-4,936.0
79887,2020-03-27 10:40:00,2020-03-27 12:00:00,ELETRODOS,Cacimba,Corretiva,"ELETRODO CROMO NIQUEL 2,5MM",Adaptador da mangueira da direção quebrado por cepa ,1.0,TAC 33,68,Baldeio,1.0,2020,3,2020-3,
81020,2020-08-12 11:30:00,2020-08-12 12:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Desgaste mangueira,3.3,TAC 33,298,Baldeio,0.0,2020,8,2020-8,230.0
81020,2020-08-12 11:30:00,2020-08-12 12:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Desgaste mangueira,2.0,TAC 33,298,Baldeio,0.0,2020,8,2020-8,0.0
81027,2020-08-14 08:00:00,2020-08-14 11:10:00,DIVERSOS,,Corretiva,MÃO DE OBRA EM GERAL,Remodelando lexan para instalar na lateral da cabine,1.0,TAC 33,324,Baldeio,3.0,2020,8,2020-8,26.0
81030,2020-08-17 11:30:00,2020-08-17 19:20:00,ELETRODOS,,Preventiva,ELETRODO 6013 X 2.5MM,Solda de orelhas de metal para fixar lexan na lateral cabine do trator.  Solda no cabo embreagem ( oxigenio).,5.0,TAC 33,325,Baldeio,7.0,2020,8,2020-8,1.0
81031,2020-08-18 09:40:00,2020-08-18 20:10:00,ELETRODOS,,Preventiva,ELETRODO 6013 X 2.5MM,"Recuperar Cardan , desamassar proteções e regular cabo embreagem.",5.0,TAC 33,331,Baldeio,10.0,2020,8,2020-8,6.0
81031,2020-08-18 09:40:00,2020-08-18 20:10:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,"Recuperar Cardan , desamassar proteções e regular cabo embreagem.",1.0,TAC 33,331,Baldeio,10.0,2020,8,2020-8,0.0
81034,2020-08-19 17:20:00,2020-08-19 19:00:00,MANUAL REPAIR,,Revisão Periódica,SERVICE WITHOUT PARTS,Revisão consecionaria New Holland.,1.0,TAC 33,334,Baldeio,1.0,2020,8,2020-8,3.0
81033,2020-08-19 11:25:00,2020-08-19 14:50:00,DIVERSOS,,Corretiva,MÃO DE OBRA EM GERAL,Soldar cabo embreagem.,1.0,TAC 33,335,Baldeio,3.0,2020,8,2020-8,1.0
82525,2021-05-11 08:00:00,2021-05-11 09:10:00,MANUAL REPAIR,,Preventiva,SERVICE WITHOUT PARTS,Limpeza do peito de aço,1.0,TAC 33,357,Baldeio,1.0,2021,5,2021-5,22.0
81052,2020-08-26 10:00:00,2020-08-26 11:40:00,MANUAL REPAIR,,Preventiva,SERVICE WITHOUT PARTS,Mão de obra geral,1.0,TAC 33,384,Baldeio,1.0,2020,8,2020-8,27.0
81105,2020-08-26 13:30:00,2020-08-26 15:30:00,DIVERSOS,,Corretiva,MÃO DE OBRA EM GERAL,Alternador com mal contato e embreagem traseira com defeito,1.0,TAC 33,384,Baldeio,2.0,2020,8,2020-8,0.0
81059,2020-08-27 08:20:00,2020-08-27 09:20:00,ELETRODOS,,Preventiva,"ELETRODO CROMO NIQUEL 2,5MM",Recuperação da proteção do freio,3.0,TAC 33,391,Baldeio,1.0,2020,8,2020-8,7.0
81049,2020-08-27 08:30:00,2020-08-27 09:40:00,ELETRODOS,,Corretiva,"ELETRODO 6013 X 3,25MM",Batida no tronco da teca,2.0,TAC 33,391,Baldeio,1.0,2020,8,2020-8,0.0
81353,2020-10-19 08:45:00,2020-10-19 08:50:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Tempo de uso ,1.0,TAC 33,577,Baldeio,0.0,2020,10,2020-10,186.0
81741,2020-11-19 08:40:00,2020-12-19 08:50:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Mangueira desgostada,1.0,TAC 33,577,Baldeio,720.0,2020,11,2020-11,0.0
81353,2020-10-19 08:45:00,2020-10-19 08:50:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Tempo de uso ,2.0,TAC 33,577,Baldeio,0.0,2020,10,2020-10,0.0
81741,2020-11-19 08:40:00,2020-12-19 08:50:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Mangueira desgostada,2.0,TAC 33,577,Baldeio,720.0,2020,11,2020-11,0.0
81214,2020-09-29 10:00:00,2020-09-29 11:00:00,ELETRODOS,,Corretiva,"ELETRODO CROMO NIQUEL 2,5MM",Suporte da lavanca do freio quebrou ,1.0,TAC 33,592,Baldeio,1.0,2020,9,2020-9,15.0
81333,2020-10-06 09:20:00,2020-10-06 10:30:00,ELETRODOS,,Corretiva,"ELETRODO CROMO NIQUEL 2,5MM",Cabo de embreagem quebrado ,1.0,TAC 33,607,Baldeio,1.0,2020,10,2020-10,15.0
81352,2020-10-22 14:55:00,2020-10-22 16:00:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,Ajuste,1.0,TAC 33,700,Baldeio,1.0,2020,10,2020-10,93.0
81623,2020-11-15 18:20:00,2020-11-15 19:30:00,DIVERSOS,,Corretiva,LAMPADA H3,Tempo de uso ,1.0,TAC 33,797,Baldeio,1.0,2020,11,2020-11,97.0
81629,2020-11-11 09:30:00,2020-11-11 12:00:00,FILTROS,,Preventiva,FILTRO DE COMBUSTIVEL,Troca  de óleo ,1.0,TAC 33,805,Baldeio,2.0,2020,11,2020-11,8.0
81629,2020-11-11 09:30:00,2020-11-11 12:00:00,FILTROS,,Preventiva,FILTRO DO MOTOR,Troca  de óleo ,1.0,TAC 33,805,Baldeio,2.0,2020,11,2020-11,0.0
81629,2020-11-11 09:30:00,2020-11-11 12:00:00,FILTROS,,Preventiva,FILTRO HIDRAULICO,Troca  de óleo ,1.0,TAC 33,805,Baldeio,2.0,2020,11,2020-11,0.0
81629,2020-11-11 09:30:00,2020-11-11 12:00:00,FILTROS,,Preventiva,FILTRO DA TRANSMISSÃO,Troca  de óleo ,1.0,TAC 33,805,Baldeio,2.0,2020,11,2020-11,0.0
81650,2020-11-23 15:30:00,2020-11-24 09:40:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,Ar condicionado msl funcionamento ,1.0,TAC 33,851,Baldeio,18.0,2020,11,2020-11,46.0
81924,2021-01-27 17:30:00,2021-01-27 18:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Desgaste,1.0,TAC 33,1107,Baldeio,0.0,2021,1,2021-1,256.0
81924,2021-01-27 17:30:00,2021-01-27 18:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Desgaste,2.0,TAC 33,1107,Baldeio,0.0,2021,1,2021-1,0.0
82023,2021-02-08 14:30:00,2021-02-08 16:40:00,PNEUS E CAMARAS,,Corretiva,CAMARA DE AR DIVERSOS,Troca de camara de ar,1.0,TAC 33,1124,Baldeio,2.0,2021,2,2021-2,17.0
82202,2021-03-04 17:20:00,2021-03-04 18:00:00,MANUAL REPAIR,,Preventiva,SERVICE WITHOUT PARTS,Trocado oleo do motor e filtro,1.0,TAC 33,1244,Baldeio,0.0,2021,3,2021-3,120.0
82401,2021-03-18 10:30:00,2021-03-18 10:50:00,FILTROS,,Corretiva,FILTRO DE COMBUSTIVEL,Troca de filtro do disel,1.0,TAC 33,1296,Baldeio,0.0,2021,3,2021-3,52.0
82232,2021-03-18 10:00:00,2021-03-18 10:30:00,MANUAL REPAIR,,Preventiva,SERVICE WITHOUT PARTS,Troca de filtro do disel,1.0,TAC 33,1296,Baldeio,0.0,2021,3,2021-3,0.0
82262,2021-03-24 22:00:00,2021-03-24 22:30:00,DIVERSOS,,Corretiva,FUSIVEIS DIVERSOS,Fusivel queimado,1.0,TAC 33,1348,Baldeio,0.0,2021,3,2021-3,52.0
82513,2021-04-07 11:00:00,2021-04-07 11:30:00,PEÇAS TMO,,Corretiva,VEDAÇÃO DIVERSOS TMO,Troca de reparo e nip da sapata,1.0,TAC 33,1418,Baldeio,0.0,2021,4,2021-4,70.0
82523,2021-04-30 16:00:00,2021-04-30 17:00:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Limpeza interna do peito de aço ,1.0,TAC 33,1537,Baldeio,1.0,2021,4,2021-4,119.0
82533,2021-05-10 11:00:00,2021-05-10 11:40:00,DIVERSOS,,Corretiva,MÃO DE OBRA EM GERAL,Galho amoço o peito da traçao,2.0,TAC 33,1560,Baldeio,0.0,2021,5,2021-5,23.0
82548,2021-05-19 10:00:00,2021-05-19 11:30:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,Limpeza do peito de aço,2.0,TAC 33,1640,Baldeio,1.0,2021,5,2021-5,80.0
82542,2021-05-21 07:40:00,2021-05-21 08:55:00,ELETRODOS,,Corretiva,"ELETRODO CROMO NIQUEL 2,5MM",Galhadas ,2.0,TAC 33,1668,Baldeio,1.0,2021,5,2021-5,28.0
82606,2021-05-21 13:30:00,2021-05-21 17:40:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Galho no radiador furo,1.0,TAC 33,1809,Baldeio,4.0,2021,5,2021-5,141.0
82614,2021-06-22 09:00:00,2021-06-22 09:25:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Cepa bateu e furo mangueira do rotator,1.0,TAC 33,1829,Baldeio,0.0,2021,6,2021-6,20.0
82614,2021-06-22 09:00:00,2021-06-22 09:25:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Cepa bateu e furo mangueira do rotator,2.0,TAC 33,1829,Baldeio,0.0,2021,6,2021-6,0.0
82656,2021-07-09 14:00:00,2021-07-12 10:26:00,PARAFUSO,,Corretiva,PARAFUSOS DIVERSOS,Parafuso do cardan ,4.0,TAC 33,1927,Baldeio,68.0,2021,7,2021-7,98.0
81146,2020-09-10 16:30:00,2020-09-10 17:00:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Bateu na galhada da teca ,1.0,TAC 33,4521,Baldeio,0.0,2020,9,2020-9,2594.0
81146,2020-09-10 16:30:00,2020-09-10 17:00:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Bateu na galhada da teca ,2.0,TAC 33,4521,Baldeio,0.0,2020,9,2020-9,0.0
81197,2020-09-23 14:30:00,2020-09-23 17:40:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,Coloca água no penel ,1.0,TAC 33,5175,Baldeio,3.0,2020,9,2020-9,654.0
81199,2020-09-24 13:30:00,2020-09-24 14:10:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 1/2'',Manguera rececada ,6.0,TAC 33,5674,Baldeio,0.0,2020,9,2020-9,499.0
81199,2020-09-24 13:30:00,2020-09-24 14:10:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 1/2""",Manguera rececada ,3.0,TAC 33,5674,Baldeio,0.0,2020,9,2020-9,0.0
82530,2021-05-05 07:50:00,2021-05-05 09:20:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Cabo de embreagem,1.0,TAC 33,15554,Baldeio,1.0,2021,5,2021-5,9880.0
82595,2021-06-30 09:00:00,2021-06-30 16:30:00,MANUAL REPAIR,,Corretiva,SERVICE WITHOUT PARTS,Desamaço de proteçao do cardan ,1.0,TAC 33,18624,Baldeio,7.0,2021,6,2021-6,3070.0
79949,2020-05-06 09:30:00,2020-05-06 18:05:00,ELETRODOS,Capim Branco,Preventiva,ELETRODO 6013 X 2.5MM,Fazer um batente no cabeçote do TFB-07 para que o cabeçote não pegá nas mangueira ,5.0,TFB 07,15,Corte,8.0,2020,5,2020-5,
79949,2020-05-06 09:30:00,2020-05-06 18:05:00,ELETRODOS,Capim Branco,Preventiva,ELETRODO 7018  3.25MM,Fazer um batente no cabeçote do TFB-07 para que o cabeçote não pegá nas mangueira ,21.0,TFB 07,15,Corte,8.0,2020,5,2020-5,0.0
79950,2020-05-07 15:20:00,2020-05-07 16:30:00,PEÇAS VALTRA,Capim Branco,Corretiva,MOLA DA EMBREAGEM VALTRA,Ao derrubar a árvore a sabre ficou imprensado na Madeira e porisso o sabre entortou.,1.0,TFB 07,16,Corte,1.0,2020,5,2020-5,1.0
79956,2020-05-11 16:40:00,2020-05-11 17:15:00,CONJUNTO DE CORTE,Capim Branco,Corretiva,SABRE DE CORTE,Entortou o sabre ao cortar a árvore e arrebentou a corrente também ,1.0,TFB 07,18,Corte,0.0,2020,5,2020-5,2.0
79956,2020-05-11 16:40:00,2020-05-11 17:15:00,CONJUNTO DE CORTE,Capim Branco,Corretiva,CORRENTE DE CORTE,Entortou o sabre ao cortar a árvore e arrebentou a corrente também ,1.0,TFB 07,18,Corte,0.0,2020,5,2020-5,0.0
79951,2020-05-07 17:00:00,2020-05-07 17:50:00,DIVERSOS,Capim Branco,Corretiva,MÃO DE OBRA EM GERAL,Ao derrubar a árvore o sabre ficou imprensado novamente na Madeira e Véio a entortar o sabre novamente. ,1.0,TFB 07,18,Corte,0.0,2020,5,2020-5,0.0
79957,2020-05-12 08:40:00,2020-05-12 09:45:00,ELETRODOS,Capim Branco,Corretiva,ELETRODO 6013 X 2.5MM,Quebrou o suporte que segura a mangueira hidráulica bateu numa árvore ,2.0,TFB 07,23,Corte,1.0,2020,5,2020-5,5.0
79958,2020-05-12 15:10:00,2020-05-12 16:00:00,CONJUNTO DE CORTE,Capim Branco,Corretiva,CORRENTE DE CORTE,Imprensou  o sabre ao derrubar a árvore e quebrou a corrente ,1.0,TFB 07,27,Corte,0.0,2020,5,2020-5,4.0
81006,2020-07-10 09:00:00,2020-07-13 16:30:00,DIVERSOS,,Preventiva,MÃO DE OBRA EM GERAL,Fazer proteção no cabeçote soldou (com a solda mig ),1.0,TFB 07,116,Corte,79.0,2020,7,2020-7,89.0
81281,2020-08-12 14:00:00,2020-08-12 15:40:00,MANGUEIRA HIDRÁULICA,,Corretiva,"MANGUEIRA 3/4""",Estourou a mangueira porque pegou no galho ,1.1,TFB 07,188,Corte,1.0,2020,8,2020-8,72.0
81281,2020-08-12 14:00:00,2020-08-12 15:40:00,TERMINAL HIDRAULICO,,Corretiva,TERMINAL P/ MANGUEIRA DE 3/4'',Estourou a mangueira porque pegou no galho ,2.0,TFB 07,188,Corte,1.0,2020,8,2020-8,0.0
81531,2020-09-14 13:30:00,2020-09-14 14:30:00,MANUAL REPAIR,,Preventiva,SERVICE WITHOUT PARTS,Desgaste da coroa da Serra ,1.0,TFB 07,293,Corte,1.0,2020,9,2020-9,105.0
82313,2020-11-05 08:00:00,2020-11-05 10:30:00,FILTROS,,Preventiva,FILTRO DO MOTOR,Fazer troca do oleo do motor revisâo ,1.0,TFB 07,450,Corte,2.0,2020,11,2020-11,157.0
82235,2021-03-12 07:10:00,2021-03-16 14:00:00,ELETRODOS,,Corretiva,"ELETRODO 6013 X 3,25MM",Danos causados pelo brotacao ,25.0,TFB 07,841,Corte,102.0,2021,3,2021-3,391.0
82235,2021-03-12 07:10:00,2021-03-16 14:00:00,ELETRODOS,,Corretiva,ELETRODO 7018 X 3.25MM,Danos causados pelo brotacao ,26.0,TFB 07,841,Corte,102.0,2021,3,2021-3,0.0
